name,text,label
51073237,学习：小学初中语中大学金钱，周边、见面、演唱会、语文数学英语。[SEP]家庭：父母哥哥幸福，和睦吃饭[SEP]同学：美女，八卦、吃瓜、看美女，互相借钱[SEP]健康：运动食物、锻炼、,1
51077371,学习：知识渊博、困难，天赋[SEP]家庭：和睦，团结，团团圆圆，合家团圆。[SEP]同学：团结，友好，友善，互相帮助，[SEP]健康：锻炼，饮食，习惯,3
51077169,学习：孜孜不倦、悬刺股、废寝忘食、学富五车、文笔平平、才高八斗、名落孙山、士别三日[SEP]家庭：幸福美满、和谐、友善、包容理解[SEP]同学：友善、大方、勤奋、奋进、理解[SEP]健康：身强体壮、鹤发童额、营养均衡、龙行虎步,1
51060001,学习：1、努力，2、尽其所能3、专注[SEP]家庭：1、温馨2、和谐[SEP]同学：1、友善2、互助3、齐精进[SEP]健康：1、重要2、不可或缺3、安全第一,3
51062503,学习：辛苦、认真、累、掉头发[SEP]家庭：美满、幸福、和谐、有压力、开心、不开心[SEP]同学：友好、开心、矛盾、三观有不和[SEP]健康：舒服，开心，痛苦少,1
51058756,学习：孜孜不倦，勤奋好学，一丝不苟，一心一意，睡觉[SEP]家庭：吵架，成绩，恩爱，肉麻，美食[SEP]同学：友好，见色忘友，活泼开朗，顾全大局，关键时刻不掉链子[SEP]健康：心理健康，身体健康，新冠肺炎,2
51074562,学习：认真，仔细，努力，奋斗，坚持，刻苦[SEP]家庭，快乐，温馨，伟大、安全、舒畅、和蔼可亲[SEP]同学：友好，分享，快乐，有福同享，有难同当[SEP]健康：安全、坚持、刻苦、努力,1
51062170,学习：坚持、目标、梦想、毅力。[SEP]家庭：幸福、关心、包容、爱。[SEP]同学：乐观、友好、快乐。[SEP]健康：锻炼,3
51058812,学习：累、辛苦、重要[SEP]家庭：重要、安全、温暖[SEP]同学：友善[SEP]健康：重要珍贵,1
51059773,学习：成绩、排名、练习册。[SEP]家庭：家人、仁爱、争吵，宠物，房屋，和谐。[SEP]同学：同桌、互帮互助、乐于助人、友爱、宽容[SEP]健康：蔬菜、水果、保健品、运动,3
51075309,学习：勤奋奋发，努力，坚持，刻苦[SEP]家庭：温暖和谐，幸福，快乐[SEP]同学：和谐，开心，有趣。[SEP]健康：帮助，有用，重要，对我的身体有好处的。,1
51058845,⑴学习：数学，物理、化学，作业，困难，内卷，压迫，坚持提升，奋斗，唯一。[SEP]家庭：幸福，美满，稍有矛盾，爱，精神支柱，我的一切，我的生命，母亲，父亲，奶奶，爷爷，亲戚，表姐，表哥。√[SEP]同学：好相处，努力，幽默，互助，厌恶部分。[SEP]健康：良好、时不时有问题,0
51075417,学习：压力，累，无力感，烦，作业多[SEP]家庭：压力，要懂事，要学习，要认真[SEP]同学：开心的，宫斗剧，小心思，对别人不友好[SEP]健康：锻炼，跑步，跳舞,2
51058924,学习：疲劳、成就感、认真。[SEP]家庭：争吵、开玩笑、愉悦、幸福。[SEP]同学：无语、开心、搞笑。[SEP]健康：身体、心理、家人、自己,3
51075306,"学习：写作业，写卷子，不怎么费脑子。[SEP]家庭：不喜欢""老爸""婆婆和妈妈都喜欢讲大道理，弟弟还行[SEP]同学：人很好，我不怎么跟他们说话[SEP]健康：身体很好，没什么大碍，冬天不怎么生病",0
51060950,学习：学校，作业，未来，工作、大学，知识[SEP]家庭：争吵，避风港，爱，温暖，舒服，团圆，开心，幸福[SEP]同学：哈哈，学习，学校，游戏，聊天，吃饭[SEP]健康：快乐，无忧无虑，长寿，平安,3
51059779,学习：学校，作业，做题，试卷，考试，背书，改错，理解[SEP]家庭：父母，家人，温暖，和谐，欢笑，陪伴，支持，鼓励，理想，美好，幸福.[SEP]同学：欢笑，和谐，帮助，幽默，自由，开放[SEP]健康：身体，心理，锻炼，生活规律，运动，睡觉，手机.,0
51062593,学习：语文、数学、英语、政史地、高考、大学、上班就业、生活、为人。[SEP]家庭：爸、妈、爷、奶、外公、外婆，弟，吃饭、聚餐过年、旅游、照顾、关心[SEP]同学：朋友，玩，笑[SEP]健康：生病、吃药、睡觉、医院、输液、婆婆、爷爷,1
51061039,学习：有意思、困难、信心、压力、开心、放松、自豪[SEP]家庭：和睦、团结、其乐融融、快乐、温暖、善良[SEP]同学：友爱、聪明、善良、团结、快乐[SEP]健康：重要、需求、医院、药物、心理健康、身体健康、开心,0
51073210,学习：时而无趣，时而有趣，有点困难，快乐。[SEP]家庭：美好，甜密，温暖、[SEP]同学：大部分同学：和气，可亲，乐于助人，某些同学：讨厌，反感，今人发指.[SEP]健康：重要,2
51077250,学习：压力、惊喜、期待、成就感，迷茫，失落，不甘，努力，[SEP]家庭：幸福、快乐、温暖、安心、轻松、自在。[SEP]同学：平淡、和谐、愉悦，[SEP]健康：松松、舒服、长寿、身体,2
51058818,学习：无力；吃力；紧迫；时间；高考；大学；未来；为了自己；紧张；疲劳困惑，找不到方向，高考；考试；排名；内卷；差人一等；[SEP]家庭：不和，无助；逃离；责任；合格；参差[SEP]同学：和善；理解；困惑；互助；成见；不满；珍惜[SEP]健康：身体、重要、维持、珍贵,3
51076138,学习：学习好，学习东西快，学习成绩好，学习态度端正，学校中是老师的助手，是同学眼中的榜样，是学校引以为豪的骄傲，学习时专心致志，不搞小动作，不讲话，认真仔细。[SEP]家庭：全都以我为中心。[SEP]同学：全都崇拜我。[SEP]健康：确实。,0
51072827,学习：考上好学校，孝敬，过上好生活，考好了来报答以前刻苦的自己，[SEP]家庭：温馨，矛盾少，氛围和谐，家庭成员之间能相互鼓励与帮助，表达爱要大声说，成员之间能很好的沟通[SEP]同学：友好，和睦相处，同学间发生的矛盾要及时解决，不要发生肢体冲突：要多互相帮助，这样同学间的关系才能越来越好[SEP]健康：好好活着，不要伤害自己,1
51072871,学习：枯烦无味，提不上什么兴趣，乏味、无聊[SEP]家庭：十分其乐融融，十分温暖、有氛围[SEP]同学：无穷无尽的话，十分有趣，会帮助你，会鼓励你。[SEP]健康：让我们开心、生活、幸福,3
51072779,学习：有趣，枯燥，无趣，无聊[SEP]家庭：和谐，健康，互相帮助[SEP]同学：善良，友善，不文明，爱开玩笑[SEP]健康：身体，家人，自己，同学，老师,1
51060064, 空[SEP]家庭：恐怖、破碎、钱、压力、过错。[SEP]同学：变化无常、心计、宫斗[SEP]健康：妈妈、药,1
51073263,学习：劳益结合、淡泊、宁静、才须学也、学须静也、励精、治性、温故知新、乐趣[SEP]家庭：美满、团圆、和谐、幸福，谈笑风声。[SEP]同学：明媚，快乐、团结、互帮互助，和谐，有共同话题。[SEP]健康：每天运动、刷牙、定期检查。,0
51059770,学习：勤奋、努力、刻苦[SEP]家庭：关系良好、婚姻、父母子女，兄妹[SEP]同学：关系、交流、玩耍、结拜[SEP]健康：心理/身体,4
51073222,学习：很些无聊，学得懂的知识可能会让我感兴趣，而听不懂的知识十分枯躁乏味。所以学习无聊，深奥，困难[SEP]家庭：我的爸爸妈妈十分严历，但有时也和蔼可亲。我最喜欢奶奶，她很爱我，爸爸那一方的亲戚都很爱我，对我很好，我也爱他们，妈妈那一方的亲戚互相讨厌，我十分讨厌他们，温馨，和谐[SEP]同学：我十分想念我的小学同学，他们开朗，充满活力，初中同学十分聪明，思考事情十分周全[SEP]健康：运动，多吃蔬菜,2
51063253,学习书、学生、叠成一摞、埋头苦干、补习班、老师。[SEP]家庭：饭、我弟、我爸、我妈、我房间[SEP]同学：挺好，玩的最好的同学是---[SEP]健康：蔬菜、水果、维生素、鸡蛋、牛奶、运动、坐,3
51058016,学习：味同嚼蜡、天书，[SEP]家庭：和谐安定[SEP]同学：友善、大方[SEP]健康：跳运动、食物,1
51071549,学习：作业，难，坚持不下去[SEP]家庭：离婚，再婚，家暴[SEP]同学：和睦[SEP]健康：快乐,2
51058809,学习：知识，成就，收获，前进，坚持，努毅力，恒心，劳累、苦闷、压力、紧绷[SEP]家庭：幸福，安全感，精神支柱，矛盾，信任，快乐，有趣[SEP]同学：信任、乐趣，互帮互助[SEP]健康：重要、必要、根本,2
51058725,学习：充实但累，让人有成就感，困、时间紧任务重[SEP]家庭：幸福，出去旅行的时候有很好的氛围，和协，互补，有趣[SEP]同学：多样性，多又杂，男女对立，有时候真的让人崩溃，不团结。[SEP]健康：平安，顺利，,1
51072898,学习：有趣，困难，[SEP]家庭：和谐，有爱[SEP]同学：互帮互助，友爱[SEP]健康：重要。,2
51077199,学习：努力，加油，上进，成绩，勤奋，帮助[SEP]家庭：温暖和谐，团聚，温暖关爱帮助信任支持快乐[SEP]同学：友情帮助信任支持快乐[SEP]健康：强壮豁达乐观开心,0
51059995,学习：学不完的知识，做不完的作业、考不完的试、来自父母的期盼，怎么也学不会[SEP]家庭：时而压抑，时而温馨，久出门在外会想念，待久了会绝望[SEP]同学：大多很幼稚，无聊，离谱，但有些可爱[SEP]健康：望尘莫及，麻烦，困难,4
51076174,学习：比较好，有此学科也很有趣。[SEP]家庭：我的家人都很爱我。[SEP]同学：同学们都很友善。[SEP]健康：我的体育比较好，作息时间有规律。,2
51062473,学习：成就感、无聊、有趣、竞争、成绩、学校、排名、书笔、教室、[SEP]家庭：爸爸、妈妈、妹妹、我、外公、外婆、狗、温馨，快乐[SEP]同学：开心、教室、朋友、竞争、伤害[SEP]健康：生命、快乐、开心、伤害,1
51058936,学习：努力上进、求实创新、上岸、考试、作业、坚持、艰难、困难、简单、上课、读书、背书。[SEP]家庭：家人、亲戚、父母、姐姐、关系融治、幸福欢乐、付出、承担、责任。[SEP]同学：友好、亲密、互帮互助、内卷、刻苦、历害、各有所长。[SEP]健康：身体、运动、饮食、锻炼、运动、疾病、心理。,2
51060076,学习：不遗余力、坚持、乐与学相结合，该认真的地方认真、该玩的就玩.[SEP]家庭：和睦，避风港，温馨，温暖[SEP]同学：有趣，和谐[SEP]健康：重要的，第一位,1
51061003,学习：厌学，理综，单词，古诗，成绩[SEP]家庭：孝，家庭教育，家庭关系[SEP]同学：朋友，敌人[SEP]健康：心理，身体，病,3
51071570,学习：老师教的简单，但放学回家时的作业很难（数学）轻松但是没有耐心去复习。[SEP]家庭：我喜欢家庭，它让我很美好[SEP]同学：还可以，小学到初中没有一个让我不喜欢（同桌）[SEP]健康：免疫系统不好，心理健康，负责。,1
51058674,学习：烦躁，成就感，有趣，失望[SEP]家庭：和谐、团圆、各司其职[SEP]同学：有趣，喜欢，烦[SEP]健康：重要、保持,2
51063203,学习：学个屁.但是还得学习.想考好大学，然后遇到高质量学姐。[SEP]家庭：爸爸妈妈，哥哥一家人的很开心很幸福，对我很好，家庭比较富足。[SEP]同学：漂亮女同学不错，同胞算了。聊不下去。[SEP]健康：特健康，从开始集训到现在胖了10斤，每天抽烟，喝酒。,1
51062184,学习：压力大，不愿意，有时会有兴趣，无奈，困难，状态难崩[SEP]家庭：和谐，幸福[SEP]同学：友爱，有共情，感性，[SEP]健康：身体，精神,3
51058727,学习：书本、考试、自然、天空、宁静、服务发现其说，难受、干净、享受、痛苦、不想干、矛盾、承载、压力。[SEP]家庭：平静、无人、孤独、无活题、吃饭、房间、妹妹、爸爸、妈妈、未来、工作。[SEP]同学：有趣、真诚、讨厌、善良、说话恶心、坏、有时候认为总要和人一起做一些事，有时候又想静静。[SEP]健康：,2
51058783,学习：考试成绩、努力、辛苦、劳累、为了以后的生活、烦燥、共同期待、作业[SEP]家庭：和睦、家人、母亲、外婆、亲近、放松、过年团圆、周末[SEP]同学：学习、教室、作业、朋友、压抑、快乐、玩耍、老师、亲近、厌恶、喜欢[SEP]健康：身体、病情、感冒生病、基础、生活习惯、饮食,1
51058870,⑴学习：进步、成功、前进、学霸、出色、动力、未来、粗心、压力、熬夜、卷王、天才、庸才、老师、父母、期待、眼光[SEP]家庭：父母、兄弟姐妹、亲戚、爷爷、奶奶、外公、外姿、红包、过年、温暖，欢心，春晚，元宵、和谐、美好、未来、房子。[SEP]同学：活泼、卷王、熬夜、美好、隔阂[SEP]健康：疾病、饮食卫生、锻炼、心理、预防、安全，防卫、危险、教育,2
51058857,学习：老师，作业，晚自习，无休止，不太开心，拖堂[SEP]家庭：父母，开心，轻松，能做自己，很安心，有人支持，和谐[SEP]同学：打篮球，踢足球，操场，散步，背刺，造谣说坏话，骗人，不和谐，坏[SEP]健康：体重，身心，父母，安全,1
51058019,学习：最烧脑、疯狂[SEP]家庭：和谐、好玩、成长[SEP]同学：友爱、感动、愉悦[SEP]健康：世界之一，very important,0
51058096,学习：繁多、劳累、成就感、压力、担忧、有趣[SEP]家庭：幸福、外出、吵闹、倾诉、快乐[SEP]同学：友好、争吵、矛盾、竞争、互相帮助[SEP]健康：身体、饮食、心理.,1
51077190,学习：努力、刻苦、成功、放松、任务、过关，成绩[SEP]家庭：和睦、出行计划、关系、争吵、友爱，关心[SEP]同学：游戏学习、伙伴、争吵、原谅、友爱、一起努力、倾听[SEP]健康：心情、阳光、锻炼、体育课、体测、身高,0
51060034,学习：考试做作业上课，老师，同学，学校，操场教室，放假[SEP]家庭：家妈妈爸爸爷奶奶奶放假[SEP]同学：玩下课朋友学习上课老师[SEP]健康：身体生病，药，医院，医生检查,1
51060118,学习：努力未来，希望[SEP]家庭：圆满，幸福，拌嘴[SEP]同学：人际关系、青春、活力、支柱[SEP]健康：生活、生命、重要、支柱,2
51072892,学习：压力大；无趣，想学却学不进，压抑[SEP]家庭：自由，不受束缚，有规矩；向阳[SEP]同学：虚伪[SEP]健康：自由；快乐，平安喜乐,3
51072877,学习：作业、学校、老师、同学，试卷[SEP]家庭：父母、亲人，[SEP]同学：开心，老师、学校[SEP]健康：生病，新冠，,1
51058123,学习：无聊、热爱、有趣[SEP]家庭：和睦、友爱、国传、互帮互助，公平、公正、诚信友善、恪职尽守[SEP]同学：活泼、和睦、友爱、团结、互帮互助、友善、各司其职，深刻[SEP]健康：宝贵，且行且珍惜、财富、革命本钱、重要、珍贵、无可比拟，运动、疾病,1
51075432,学习：刻苦[SEP]家庭：和谐、温馨、幸福、欢声笑语[SEP]同学：有趣[SEP]健康：身体。,0
51059986,学习：枯躁、无趣[SEP]家庭：幸福，美满、和谐[SEP]同学：友善、开心、朋友，讨厌，复杂[SEP]健康：身体，心理，家人，永远，平安,0
51071573,学习：困难，有趣，有用，费头脑，[SEP]家庭：美好，温馨，支持，依靠，[SEP]同学：友好，幽默，有温暖，[SEP]健康：必须，有它才有未来的一切,0
51075330,学习：英语，单词，古诗，学习机[SEP]家庭：各种鱼，书桌，弟弟，学习[SEP]同学：学习，玩耍[SEP]健康：体育，眼睛,1
51060091,学习：内卷，厌烦，摆烂，顺其白然[SEP]家庭：正常，港湾，亲人，温暖，倾诉[SEP]同学：开心、聊天、倾诉、需求，集体[SEP]健康：健康饮食，锻炼，渴望，努力，奋斗,3
51074515,学习：上课，学校，补习班，考试，被骂，作业，疲倦。[SEP]家庭。宽厚仁慈，开心，关爱，吃喝玩乐，条件好。[SEP]同学：皇家乐队，玩耍，陪伴，聊天，打架，指责。[SEP]健康：轻松可得,2
51058854,学习：困难，收获，坚持，努力[SEP]家庭：包容，有隔阂、关爱[SEP]同学：友好，幼稚[SEP]健康：心理和身体,0
51062512,学习：语数外、政史地理、生、美术、音乐、上课、下课，吃饭、作业、回宿室[SEP]家庭：爸爸，妈妈，外公，外婆，爷爷奶奶，三口、工作、睡觉、周末、上学[SEP]同学：社交、上课、下课、寝室[SEP]健康：健康、不健康、吃饭、面包、泡面、锻炼,3
51058888,学习：反馈、辛苦、勤劳、成果、痛苦、快乐[SEP]家庭：快乐、放松、吃喝玩乐[SEP]同学：知心朋友、一起吃饭、难友、患难与共[SEP]健康：快乐、医院、中医、西医、吃药、病痛、苦难,1
51072797,学习：天天向上，互帮互助，认真学习。[SEP]家庭：和谐友爱，相亲相爱。[SEP]同学：活泼开朗，友善。[SEP]健康：健康饮食，适量运动，呼吸新鲜空气。,0
51058093,学习：在高三的教室里挂着一横幅”高考只有一次，生命可以重来”所以学习的意义是什么？请假先看课表，发烧不敢请假，怕落了功课[SEP]家庭：家庭永远是背后的依靠，在世界上只有家是温馨的，温暖的，美好的，令人放松的[SEP]同学：交际关系无疑是上学中最头疼的问题，好的同学会给予帮助，让人增进自信；反之，则会使人有心理疾病[SEP]健康：健康第一位，生命不可以重来，必须重视,2
51058664,学习：累，困，烦，死，未来，变聪明，变强，有趣，无趣[SEP]家庭：复杂，吵，神经，物质，生活，和谐[SEP]同学：无聊，素质差，脏话连篇，内卷，装[SEP]健康：重要,3
51063159,学习：压力，成绩，名次，大学[SEP]家庭：温暖，争吵，晚饭[SEP]同学：八卦[SEP]健康：蔬菜，睡觉，通便,4
51073269,学习：意外粗心喜悦无趣烦恼自豪思考考试背诵批评[SEP]家庭：和蕴、爱、亲情、传大、帮助、关心[SEP]同学：帮助、聊天、嘲笑、友善。[SEP]健康：运动、饮食。,2
51077271,学习：枯燥、痛苦、乏味、悲伤、烦燥、暴躁，恍然大悟、兴奋、有意思、迫切[SEP]家庭：美好、有爱、开心、愉悦[SEP]同学：友爱、有趣[SEP]健康：希望、渴望,3
51059746,学习：努力、认真、探索查相、精益求精、渴求[SEP]家庭：和睦、友爱、幸福、温暖、避风港、生命中最重要的人[SEP]同学：友善、互帮互助、共同进步、同伴、志同道合[SEP]健康：锻炼、心理、三观,1
51072868,学习：认真、不乱讲话。讲了很多遍了！作业.书写，天天向上好好学习[SEP]家庭：真棒，和谐，健康，有爱。[SEP]同学：互帮互助，乐于助人、团结有爱，[SEP]健康：身体好多喝水，少吃垃圾食品。,1
51071487,学习：可怕、压抑、压力大，没考好，偏科，差极了，弱爆了，也要被骂，绝望，焦虑，恐惧，悲伤，没有后路，没有前途，人生一片黑暗，前路没有光明，考不上高中，考不上大学，上不了好工作，挣[SEP]家庭：温暖，心灵的港湾，充游爱的地方......[SEP]同学：优秀完美，比我好上几古格尔倍，成绩好，无与伦比，全校第一……[SEP]健康：心理健康，身体健康，,2
51061792,学习：练习册、老师、笔、本子、脑子、滚。[SEP]家庭：妈妈、爸爸、妹妹、爷爷、奶奶、外婆。[SEP]同学：绝交[SEP]健康：药、衣服、热水、早饭。,2
51073307,学习：不算有趣、天府前台，主阵地、小白、小绿、小蓝[SEP]家庭：幽默，包容，安心，可以倾述[SEP]同学：有爱，幽默，可爱，帅气，美丽[SEP]健康：良好,1
51059818,学习：困难，脑有限，作业补课考试学校课本书籍，老师，纪困.[SEP]家庭：温暖、家人、幸福、床、饭[SEP]同学：朋友课堂[SEP]健康：饮食睡眠,0
51059734,学习：累，学不下去[SEP]家庭：好，家长一会儿好一会儿暴躁。[SEP]同学：好，大部分同学都很友善[SEP]健康：不好,3
51072818,学习：不好。差。[SEP]家庭：和蔼。快乐。[SEP]同学：友爱。快乐。[SEP]健康：好。,3
51062596,学习：恶心无可奈何，以应试为目的，真正的学习应是自己主动寻求自己感兴趣的未知的知识，讨厌为了考大学而学习的学习，恶心为应试的学习。[SEP]家庭：冷，今非昔比，空，受伤，港湾[SEP]同学：脑子有问题(部分)，不团结，不像同学，虚伪，没意思[SEP]健康：重要、维护、锻炼,4
51077220,学习：有压力、竞争、坚持、外观、梦想、努力、天赋、快乐、知识[SEP]家庭：有爱，温暖、和谐、尊老、关怀[SEP]同学：有爱，互帮互助，关心，大方，爱竞争[SEP]健康：锻炼、饮食、生活、习惯,0
51058951,学习：语文、数学、英语、物理、化学、生物、政治、历史、地理。[SEP]家庭：自己的家人。[SEP]同学：一起学习的人。[SEP]健康：没病，身体素质好。,1
51063215,学习：枯燥、压力大、高考、大学。[SEP]家庭：家和万事兴、圆满、温馨。[SEP]同学：友善、活泼、各有各的性格。[SEP]健康：生病、焦躁、抑郁。,2
51105437,学习：是它让我看见了世间的险恶，是它让我知道原来一个人可以这么凶。[SEP]家庭：温暖，快乐，矛盾，人多，杂乱。[SEP]同学：美好，温柔，善良，无法用语言来形容的好。[SEP]健康：很好，没有任何一点伤。,3
51058031,学习：考试、企业，社会[SEP]家庭：我，爸妈[SEP]同学：乐于助人，和睦相处[SEP]健康：运动，打球,2
51073187,学习：无聊，竞争力巨大，无边无际，学海无涯，困难，机械压迫[SEP]家庭：温暖，安静，冷清[SEP]同学：有趣、关心、温暖，互帮互助、互相关怀、共同进步[SEP]健康：强壮，有力，不易生病,3
51060094,学习：奋斗、积极、任务、前途、枯燥、有意思、成就感[SEP]家庭：和谐、温馨、团体[SEP]同学：友好、和善、互助、各有特色[SEP]健康：身体、生命、运动、体育、心理、思想,1
51076132,学习：英语，作业，试卷，考试，数学，成绩。[SEP]家庭：温馨，和谐，舒适，悠闲，开心。[SEP]同学：有趣，吵闹，礼貌。[SEP]健康：身体，心理，运动，医院。,2
51072844,学习：天天向上，积极，乐观，奋斗，刷题（作业多，老师骂，回到家又要被家长骂）[SEP]家庭：和谐，包容（像战场）[SEP]同学：互相帮助（同学骂同学）[SEP]健康：体育运动，多喝水,0
51077310,学习：勤劳、刻苦、坚持、复习、努力、辛苦、持之以恒[SEP]家庭：开心、活跃、宽容、包容、避湾[SEP]同学：有趣、幽默、宽容、善良、有礼貌[SEP]健康：运动、锻炼、坚持,1
51073301,学习：听老师讲课完成作业，累，快乐，难过，无聊[SEP]家庭：美好，温暖，快乐，伤心[SEP]健康：身体根本，快乐[SEP]同学：友善，互帮互助，有趣，好玩,0
51072761,学习：累，困，每天晚上回去十一、十二点，写完作业（包括记单词）第二天又六点过起来。[SEP]家庭：父母冤枉人，有时不会和朋友一起玩，压制天性[SEP]同学：比较友善（个别），虚伪，当面一套背后一套。[SEP]健康：很不好，胃病，每天早上肚子都会痛，,4
51072847,学习：烦燥，乐此不疲，疑问，好奇，探求[SEP]家庭：快乐，有趣，无聊，乐趣[SEP]同学：烦恼，有趣，欢乐，积极向上[SEP]健康：担忧，问题，正常，安心，玩耍,3
51061021,学习：压抑，死气沉沉，有干劲，埋头苦干。[SEP]家庭：无趣，压抑，不理解，难沟通，冷漠，无奈，不耐烦。[SEP]同学：打趣，活跃，有私心，互帮互助。[SEP]健康：无用，活着，生存，生命,4
51076085,学习：学习新思想，争做新青年，[SEP]家庭：原生家庭[SEP]同学：校园霸凌，学校[SEP]健康：病毒，细菌，死亡,3
51060085,学习：努力、困难、坚持[SEP]家庭：美满、幸福、和谐、其乐融融[SEP]同学：友好、团结，和谐[SEP]健康：身体，心理，运动,1
51073313,学习：认真，仔细，勾题，全对，错题，努力，未来，大学[SEP]家庭：妹妹，妈妈、爸爸，哥哥，弟弟，舅舅，奶奶，爷爷，和睦[SEP]同学：友谊，朋友学校，班级，好人，[SEP]健康：身体，快乐，医院，病床。,3
51102214,学习：枯躁、乏味，无趣、无聊、新奇、烦躁、可怕。[SEP]家庭：温馨、美好、和蔼、热闹、亲切、温暖、有趣、舒畅。[SEP]同学：搞笑、温和、和蔼、热情、有趣、正经。[SEP]健康：自律、身体好。,1
51074497,学习：比较无聊，能学的懂一些。[SEP]家庭：快乐，开心舒，适，放松，难过，疑惑。[SEP]同学：有趣，快乐，难过。[SEP]健康：挺好的，快乐开心。,3
51060058,学习：反复，不得己，未来、枯燥、无味、美好生活[SEP]家庭：责任、担当、未来、[SEP]同学：友善、毕业、相见、重逢[SEP]健康：第一、重中之重，居安思危,1
51077223,学习：努力，奋斗，辛苦坚持，成就竞争[SEP]家庭：温馨，安全快乐，有趣，心安[SEP]同学：快乐，有趣，热情开心，学习，奋斗[SEP]健康：幸福，圆满，家人,0
51062485,学习：有趣，新知识，新认知，刷题，复习，背诵[SEP]家庭：父母亲等家人[SEP]同学：最好的朋友，普通朋友，同学[SEP]健康：运动，吃饭，喝水，早睡早起，规律时间安排,0
51073316,学习：令人焦虑、无趣、到处都在攀比、困难[SEP]家庭：美好、快乐、但有时有矛盾[SEP]同学：和谐、使我快乐开心、帮助我、互助[SEP]健康：心理健康、身体健康、病症、,2
51059791,学习：同学与老师，学校，成绩[SEP]家庭：父母，气氛[SEP]同学：互帮互助，互相诋毁、沉淀、老弟[SEP]健康：运动、沉淀、实力、上课清醒,3
51071499,空[SEP]家庭：和蕴，可亲，叨念，心暖。[SEP]同学：欢喜，喜欢，有意思，团结。难受。[SEP]健康：较差，偶尔，途服，难受。,1
51059758,学习：老师、作业、考试、大学。[SEP]家庭：妈妈、大姐、二姐、爸爸[SEP]同学：聊天、学习、[SEP]健康：体育、营养、医院,3
51072859,学习：成绩、中等、烦倦[SEP]家庭：亲情、烦恼、快乐[SEP]同学：开心、多、朋友[SEP]健康：身体、心理,0
51058821,学习：枯燥、艰难、汗水、劳累，眼泪，批评、表扬、乏味、有用、高兴、痛苦、后悔[SEP]家庭：两面性，甜蜜、幸福、温暖，温馨，爱意，尴尬，安静，沉默、心惊胆战[SEP]同学：表里不一，虚伪，友善，和谐，小心眼，斤斤计较，互帮互助[SEP]健康：财富，本钱，必要，脆弱，难受，生病,4
51058667,学习：逆人性的，必要的，终身的，不吃学习的苦，就会吃生活的苦，有成就感的[SEP]家庭：温暖的，原生家庭的影响，家庭一定程度上决定孩子[SEP]同学：多元化的，小社会，人际交往能力，寻找真正的朋友[SEP]健康：必要的，重要的，终生，健康是万事基础。,3
51077160,学习：压力，理科战神，文科废材，[SEP]家庭：温暖、安心、放松[SEP]同学：善良，逗趣，有实力，讲义气[SEP]健康：身强力壮,3
51060070,学习贵在坚持，勤奋努力，脚踏实地的完成，遇到问题及时解决这一切，多与老师交流交流。[SEP]家庭：温暖，和谐，快乐[SEP]同学：友善，诚信，和谐相处[SEP]健康：生活好，学习好、心态好，精神富足,0
