name,text,label
51071478,家庭：破碎，不谐、无感情.,1
51062476,家庭：幸福、放松，快乐,1
51072800,家庭：和谐，友爱、妈妈、爸爸、弟弟、婆婆，爷爷、幺妈，堂姐，表姐，堂妹，表妹，,0
51058043,家庭：父亲、母亲、弟弟、姐姐、爷爷、奶奶、外婆、外公、家人,0
51060004,家庭：啥时候离婚，以前吵现在看着还行？爷爷奶奶天天叫，但是对我挺好。,1
51058885,家庭：家人放松,0
51102199,家庭：欢乐，和睦，团结,1
51071552,家庭：温馨、美好、快乐、高兴、生机勃勃、春意盘然。,0
51060025,家庭：父母、弟弟、温暖、舒适、安静、安全感、幸福、欢乐吵闹.,0
51059702,家庭：亲人,1
51075342,家庭：和谐、圆满,1
51077339,家庭：爸妈、房子、弟弟、和睦,0
51072886,家庭：和平，有爱，合作，团结帮助,0
51072785,家庭：和谐，温馨，充满爱,1
51058785,家庭：温暖、美好、避风港、爸妈、家人,0
51060994,家庭：亲情，关心，陪伴，港湾，鼓励，欢笑。,0
51134025,家庭：争听、幸福、不完整、阴影。,1
51061042,家庭：父母兄妹姐弟、子女、堂/表兄弟姐妹、舅、姥爷、姑爷、亲情,1
51063227,家庭：愉悦、悲伤。,1
51058733,家庭：美好、温暖、爱。,0
51074464,家庭：幸福美满和谐/相互体谅，团结，温暖、一个遮风挡雨的角落。,0
51077353,家庭：友好，氛围、和谐，和满,0
51077327,家庭：和睦，相爱，关系还好，开心。,0
51071534,家庭：温暖、争吵但不多、家人,1
51078161,家庭：父母，弟弟妹妹，爷爷奶奶,0
51076068,家庭：友爱，互帮互助，呵护，,1
51058921,家庭：小猫，弟弟，父母，房间，厨房。,1
51072889,家庭：家人、爱、和谐、友爱、妹妹、愉快、有趣,0
51072821,家庭：和谐相处，有什么事情我们都会好好讨论，并不会说的闹矛盾。更多的是包容。可以感觉到满满的安全感,0
51060049,家庭：1、温暖2、温馨,0
51058873,家庭：幸福美满，爱，松弛，尊重，趣味相投、无话不说、避风港、充电站,0
51071567,家庭：温暖的，有安全感，幸福的,0
51060019,家庭：和睦，美好圆满.幸福.,1
51077289,家庭：温馨、和谐、美好、团结、和善,1
51075363,家庭：和谐，快乐，互帮互助。,0
51058046,家庭：和谐，但言语不多的，不愿过多与很此亲人沟,1
51074485,家庭：温暖，幸福，包容，爱。,1
51058903,家庭：争执，不和谐，顺从，圆满,0
51060112,家庭：和谐、幸福、安定,1
51076135,家庭：家和万事兴,0
51060965,家庭：幸福、温暖、安心、如释重负,1
51075399,家庭：四世同堂，和谐祥和，幸福美满，父母子孙满堂，,0
51059992,家庭：父母家人，开心，快乐，温馨、避风港,0
51063180,家庭：快乐、有爱,1
51077256,家庭：美满丰富，友善，和谐、包容,0
51077359,家庭：吵架，打我,1
51076102,家庭：气个半死不知怎么说,1
51078167,家庭：一家人在温暖中，有说有笑，很温馨。,0
51076087,家庭：快乐,0
51073319,家庭：美好、和谐、天堂、温暖,0
51058099,家庭：温暖、舒适、安逸、缓解心情的好地方,1
51063235,家庭：伦理、分离，亲辈，割裂，农历，花瓶，钥匙，父母。,1
51058912,家庭：穷、不和谐。,1
51077214,家庭：和蔼、小康，有趣,0
51059755,家庭：时而和谐，时而暴躁,1
51063238,家庭：吵架，不对等，担心，崩溃，哭，离家出走。,1
51074488,家庭：和谐，美好，快乐，幸福。,0
51058753,家庭：幸福美满、相亲相爱、和谐,0
51063168,家庭：美满、团圆、幸福,1
51060052,家庭：开心，钱，搬家，健康，担心，未来，爱。,0
51060930,家庭：温暖、和谐，无可替代,1
51073231,家庭：家人，父母，兄弟和自己的朋友。,1
51073251,家庭：和平，温暖，快乐，有安全感，给我以爱的，有爱,0
51062173,家庭：幸福、开心、关心、爸爸妈妈的爱、有时会带来烦恼。,1
51075408,家庭：父亲，母亲，外公，外婆，爷爷，奶奶。,0
51058939,家庭：幸福美满、美好、父母开明。,0
51074574,家庭：幸福、快乐、健康,0
51073196,家庭：和蔼、良好的氛围、尊重对方、聊天、爱,0
51071502,家庭：温馨、和谐、温暖,1
51073184,家庭：温暖，美好，避风港、,0
51062542,家庭：和谐，温馨,0
51075315,家庭：和蔼可亲，幸福其中,1
51062202,家庭：温暖；友爱；幸福；美满,0
51063200,家庭：爸，妈，妹妹，晚饭，电视，睡觉。,1
51061009,家庭：和谐，欢乐，自在，无忧无虑,0
51102235,家庭：温暖中夹杂着一丝丝冰凉，正常，普通。,0
51058860,家庭：复杂，有时温馨有时破碎,1
51078117,家庭：和谐，温暖，妈妈？,1
51071514,家庭：“温暖”“孤单”“帮助”,1
51074467,家庭：和睦、幸福、快乐、欢声笑语、有福同享、有难同当、责任、伟大、信任,0
51071564,家庭：和谐美好、避风港、帮助团结、可贵，朋友,0
51072758,家庭：爸爸妈妈，家人，幸福，吃饭，古诗，作业，起床，睡觉,1
51072755,家庭：父母，祖父母，姑姑，姑爹，表妹，妹妹，叔叔，姐姐，有爱，和谐，完整，,1
51077229,家庭：完美，幸福，美满，和谐,0
51058891,家庭：美好，有趣，温馨，温暖，关爱，付出，美满，充裕，严厉，港湾，幸福，有些物质，柴米油盐,1
51074565,家庭：温暖，美好,1
51077262,家庭：爱，温暖，依靠，港湾,0
51058701,家庭：放松、温馨、时间、自由、零食自由、无拘无束、温暖、放松、轻松,0
51134112,家庭：幸福，美满，阖家欢乐，团圆，美好，快乐，温馨。,0
51077259,家庭：温馨，美好，和谐，有爱，互帮互助，团结,0
51074509,家庭：幸福美满、和谐、欢乐、开放、乐观、温暖、有趣,0
51074541,家庭：还好，乐观，但脾气不太好,1
51076077,家庭：没意思，离婚，救命，说教。,1
51077350,家庭：父母、快乐、舒适、温暖、避风港,0
51071525,家庭：我的家庭不好，我跟着妈妈生活，妈妈的管理下我的成绩有了提升，但她在日常中的许多做法让我很讨厌，但我很喜欢爸爸,1
51062205,家庭：父母，家人，亲威，过年，团圆，温暖美好，,0
51076074,家庭：和谐，友好。,0
51059782,家庭：和谐、美满、其乐融融、幸福、钱钱钱,1
51059761,家庭：和谐，温馨，充满欢声笑语,0
51060938,家庭：学习、饭、父母,1
51078146,家庭：开明、和睦,0
51060088,家庭：有时忘家，有时不想回家，但家永远都是我的归宿是一个充满酸甜苦辣，我现在很想家,1
51102193,家庭：家庭和谐。家庭和睦，家庭平安幸福。,0
51059687,家庭：美满、平衡、破碎的、重建的。,1
51071508,家庭：？？，有趣,1
51075429,家庭：合家欢乐，团结一志，任劳任怨，无忧无虑,0
51071546,家庭：很好，温暖，,0
51060028,家庭：美满、幸福、旅游、纷争,0
51078131,家庭：幽默、活力,1
51062181,家庭：,0
51060935,"家庭：family,爸、妈、妹",1
51058689,家庭：温暖，放松，舒适，安心，快乐，轻松,1
51059815,家庭：柴米油盐，爱，快乐、回忆、不理解,1
51074553,家庭：幸福、美满、团结、和谐、幸福,0
51073199,家庭：和谐美满合家团圆，,0
51059785,家庭：家人,1
51058833,家庭：幸福美满，和谐，幸福快乐,0
51059716,家庭：吵闹、烦躁、不安、渴求、安心、事与愿违。,1
51077301,家庭：亲情，和谐、信任，理解，陪伴,1
51058052,家庭：温馨、有趣、依赖、坚实的后盾、有些许唐突,0
51061006,家庭：爸爸、妈妈、对话,0
51059776,家庭：和谐、晚餐、学习、红包,1
51077184,家庭：爸爸妈妈、妹妹、弟弟、哥哥、姐姐、电视、工作，上学，做饭，睡觉，房间,0
51072865,家庭：父母，妹妹，哥哥弟弟，姐姐,1
51075378,家庭：温暖，唯一依靠，家人之间互相尊重，互相帮助幸福,0
51077277,家庭：温暖、亲切、清新、包容。,0
51072841,家庭：很幸福、美满、一团和气、大家都很爱对方，避风港,0
51062190,家庭：幸福团圆，家和万事兴,1
51058064,家庭：温馨、和睦,0
51076120,家庭：和谐,0
51058022,家庭：美满幸福安康.如意.顺利.团圆.和谐.,0
51073181,家庭：没有自由，没有个人空间，但是又比较温馨，妈妈偏爱妹妹，但会给我买东西，爸爸不讲埋，胡闹，老是弄我，我不喜欢，他还要生气打人！,0
51076153,家庭：和谐，友爱，和颜悦色，团结，有组织。,0
51073260,家庭：温暖，压抑，悦愉，快乐，孤独，悲伤，虚伪，心疼，同情平淡，爱！,1
51073284,家庭：温馨，和睦。作业。书籍乐趣。,0
51058138,家庭：父母，吵架,1
51077319,家庭：和谐，快乐，尊重，温暖，没有压力.,0
51058028,家庭：温暖，争吵，旅行，批评，关心，悲痛.,0
51071481,家庭：我会想到和谐、快乐、团结，因为一个家中只有这样，才是一个好家。,0
51058713,家庭：和谐，温馨，美满。,0
51058765,家庭：社会、家庭教育、和睦、亲属关系、亲戚、过年、压岁钱、丰盛的一桌菜、团年饭,0
51058882,家庭：有爱但充斥着矛盾，爷爷奶奶很爱很爱我，有些时候也想要逃离。,1
51078152,家庭：父母关系，兄弟关系，父母与外公、外婆、爷爷奶奶的关系。,0
51077280,家庭：还好吧，都对我挺好的，会包容我的小脾气，但有时总以大人的姿态。,1
51060997,家庭：温暖,1
51073257,家庭：和蕴.美好.快乐.高高兴兴,0
51057986,家庭：幸福，争吵，开心.,0
51062494,家庭：美满，离婚，团圆，争吵，聊天，吃饮，一家三口,1
51075327,家庭：平静、快乐、无忧无虑、自由,1
51076129,家庭：在家庭中我很开心。,1
51059728,"家庭：不圆满但幸福，其乐融融，和睦,健康",0
51074503,家庭：快乐、担心、高兴、开心，幸福。,1
51077157,家庭：和谐，理解，担当，幸福快乐爱互助，团结一心，真诚，信任，希望,0
51062223,家庭：支持、温暖、幸福、爱,1
51058863,家庭：有时有争吵但也幸福,1
51059681,家庭：父母、婚姻、家暴、幽默、假惺惺。,1
51078164,家庭：爱妈妈，爱弟弟，幸福又痛苦，纠结，后盾，避风港,0
51076111,家庭：美满，一帆风顺，和睦,1
51074568,家庭：温暖、关心、关爱、幸福,0
51077374,家庭：和睦，美好,0
51078099,家庭：安慰、温暖,0
51072767,家庭：家庭有父母、爷爷、奶奶、外公、外婆。家庭是温暖的，和睦的。,1
51076090,家庭：和蔼友好,0
51058085,家庭：爱，,1
51058692,家庭：幸福、美满、和谐、融治,1
51071475,家庭：温馨，和Xie，有氛围感一此，包容,1
51072815,家庭：高兴,0
51102232,家庭：幸福，和谐，快乐，愉悦。,0
51074482,家庭：幸福，开心，有趣，但有时很少会有一点压抑，温馨，充足，美满。,1
51073219,家庭：爸爸，妈妈，爷爷奶奶，哥哥，弟弟，姐姐，妹妹，房子，团聚，欢乐聊天,0
51058105,家庭：爸爸，妈妈，家人，各式各样的亲威，各式各样的聚会，与家人的争论，与家人出游......或是和谐,1
51058933,家庭：美好，温馨，善良，友爱，小冲突，和谐，温暖，坚强后盾。,0
51078158,家庭：美好、自然、正常,1
51075381,家庭：和睦美好幸福,0
51077265,家庭：幸福、阳光、美好、快乐、温暖、支柱、鼓励、团结，热闹亲情，关爱，理解，沟通,0
51077365,家庭：自由，舒服，快乐，幸福,0
51075312,家庭：一般时是和谐，有时吵闹，可能在他们眼（除我妈，我姐，我爷爷之外）成绩比较重要，所幸我跟他们接触不多，除了打招呼或有什么重要的事商量,1
51058669,家庭：温暖,0
51061050,家庭：父母、姐妹，关爱，满足,0
51077172,家庭：欢乐，和谐，缺一不可,1
51060971,家庭：亲人。,0
51058876,家庭：美满、和谐、家人、依靠、安心,0
51058055,家庭：快乐，给予，温馨，感动，避风卷，安心，感动，忧伤，平凡,1
51058111,家庭：温暖、开心，让人依靠,0
51062497,家庭：有爱，包容，避风港，必不可少，重要的,0
51058748,家庭：和睦、美好、团结,0
51058707,家庭：幸福美满、和谐、爱、放松、开心、愧疚,0
51058750,家庭：幸福美满、严格要求,1
51059740,家庭：温馨、失败、母亲、贡献、辛苦,1
51060097,家庭：港湾、休息、好吃、玩耍,1
51063186,家庭：,1
51077151,家庭：快乐自由，自在，,0
51077148,家庭：和谐、分享、谦让、乐趣，陪伴,0
51062491,家庭：室内设计、转账、房子,1
51059737,家庭：普通、完整、家人,1
51071537,家庭：温暖有爱,0
51077244,家庭：温暖，幸福，欢乐,0
51061018,家庭：爸妈，外婆，想回家，还行，挺好，爱家人，偶尔争吵,1
51078105,家庭：压力大，美满，快乐,0
51063209,家庭：和睦的，温暖的，可靠的，团结的，彼此相知的。,0
51071516,家庭：美好、和善、友爱、团结、互帮互助,0
51077368,家庭：温暖；开心；幸福美满；天天高兴,0
51060100,家庭：家庭幸福、美满、爱、争吵,0
51071555,家庭：温暖和谐,1
51102223,家庭：血缘。,1
51077235,家庭：文明、和谐、礼貌、礼让、爱、,0
51071597,家庭：幸福、温柔，和谐、团结、美满 孤独,0
51060121,家庭：爹、妈、小猫儿、晚餐、给爸爸妈妈聊明日方舟,0
51075411,家庭：使我快乐，幸福，放松，安全,0
51077348,家庭：相亲相爱、和和睦睦、友爱,1
51074470,家庭：温馨，和谐。,0
51076123,家庭：幸福美满，偶尔有争吵,1
51059696,家庭：温馨、美满、幸福、琐碎、唠叨。,1
51077187,家庭：每天最期待的就是回家后妈妈的一句“好大儿辛苦了然后端上来一大堆美食，几乎每天都不重样爸爸在外地工作挣钱，每个月也会回来几次。,0
51073287,家庭：温暖，自己，放松，封闭，开心，独自，妹妹，妈妈爸爸压抑,0
51078120,家庭：相处和恰，乐于分享,0
51060061,家庭：美满幸福，我，父母,1
51077313,家庭：父母关系，原生家庭,1
51073248,家庭：温馨、家人都很爱我,1
51076322,家庭：温馨、无拘无束。,0
51077247,家庭：温暖、包容、理解、支持、幸福,1
51074580,家庭，温暖，舒适，开开心心,0
51058132,家庭：和睦、幸福、快乐,0
51072806,家庭：温暖、陪伴、爱、零食、拥抱、我的房间,0
51074506,家庭：和谐有爱，互帮互助，积极乐观，有爱有趣，快乐,0
51060031,家庭：温馨、美满、和谐,1
51071531,家庭：亲人、幸福,0
51061053,家庭：不理解，和谐，纠纷，对我的期望值过高，压抑，不想回家。,1
51076071,家庭：和谐从未有矛盾，分工明确，充满趣味,0
51062587,家庭：幸福，快乐，搞笑，支持，开心,0
51061044,家庭：红烧肉、锅包肉，鱼香肉丝、衣服、鞋子、温暖、开心、新房子、搞笑、干锅兔、火锅、青菜团，牛奶可丽饼,0
51058070,家庭：特殊，时有时无，安身之所,0
51063262,家庭：可靠，值得付出，爱，安全，根基。,1
51058909,家庭：和谐、教育、生活、交流,0
51058851,家庭：妈妈、爸爸、吃饭、清洁、电视机、手机、平板，补习班，旅行,1
51073202,家庭：聊天吃饭，出去玩，有？？？,0
51077268,家庭：温馨、快乐、和谐、和睦,0
51077356,家庭：和睦、温馨：和爱、团结；无话不谈、包容，谅解,0
51058108,家庭：小时候家庭氛围很温馨，有段时间父母争执可能影响到了我，内心有点烦焦虑，后来和好了到现在挺好了，温暖的，更同情，理解父母了，,0
51078179,家庭：不幸福、不信任、不真诚，快乐,0
51074544,家庭：和谐，开心；包容，友爱。,1
51059713,家庭：贫富差距，补课时间长短，提供的额外活动，培养兴趣爱好，见识方面，优秀资源。,1
51058906,家庭：喜怒无常,1
51058135,家庭：温暖，开心，妈妈，蛮多,0
51071496,家庭：和蔼、哆嗦、互相理解,1
51058695,家庭：美满、归途、安身之所、责任、重量、回报、付出、快乐、爱,1
51072764,家庭：美好，幸福、美满、快乐 舒造 轻松。,0
51062515,家庭：和睦，和谐,1
51060991,家庭：妈妈，小姨，弟弟，表弟,1
51077241,家庭：幸福美满。饭菜好吃爱吃，开心，快乐、有幽默的灵魂，善解人意,0
51071528,家庭：一个家庭固然重要，没有一个完整的家庭，就没有现在那么好，家人是最重要的，是家人组成的家庭，没有家人，就没有家庭，没有家庭你就只能吃素。,0
51072776,家庭：爱，和睦,0
51061065,家庭：父母、兄弟、家、家庭作业,1
51059705,家庭：爸爸、妈妈、姐姐、聊天、见面的时间越来越少。,1
51071490,家庭：欢乐、温暖、和蔼,1
51074539,家庭：快乐有爱，母亲，父亲。,1
51058710,家庭：幸福，快乐，充实，矛盾，烦躁。,0
51059722,家庭：父母关系好，每天都会打电话，幸福，互相理解，尊重，爱.,0
51063183,家庭：快乐、愧疚、爱、满足、感动、崩溃。,1
51073207,家庭：小心翼翼，充满心机，偏爱，恶心，无趣,1
51077304,家庭：幸福，美好，有难同当，,1
51060944,家庭：家庭和谐，父母与我可以轻松交流，使我放松，对自己未来也会有担忧。遇到困难，会在一起共同讨论解决方法。,0
51060043,家庭：一般，和睦,1
51071558,家庭：温和，友好，开心。,0
51063165,家庭：可用的补给站点，亲切,0
51076096,家庭：快乐、开心、温暖、阳光，和蔼,0
51062235,家庭：父亲、母亲、爱人、避风港、卧室、餐桌、猫、宠物,1
51072782,家庭：幸福、开心、美满、,1
51075318,家庭：亲人，心愿，饭菜，假期，开心与不开心，批评，表扬，聊天,1
51058001,家庭：和睦,1
51071594,家庭：有爱，和善。,1
51077196,家庭：美满、幸福、和谐、破裂、吵架、,0
51058025,家庭：爱、分离、团聚、生生不息。,0
51061047,家庭：开心，放松，又有点平淡。,1
51075354,家庭：和睦友好、友谊、自尊自爱、开放、包容、完整、贫困、强大。,0
51075339,家庭：和爸爸妈妈吃饭，洗碗，周末时跟着爸爸妈妈做家务，平时没有事的时候坐私家车出去玩。,1
51062482,家庭：美好.团结.有爱.期待.圆满.慰籍.避风港,0
51077253,家庭：我会到我所生活的地方，我们所有的家人以及心中的温暖情感和家人之间的美好回忆,0
51076156,家庭，和谐友爱团结,0
51073290,家庭：亲情，温暖，温馨，和谐,0
51102196,家庭：不美好，劳累，希望，依靠,1
51058082,家庭：父母，亲戚，对比，等比，金钱，温馨，重男轻女、满足幸福，和睦,0
51076162,家庭：和谐，父母关系很好，我喜欢跟妈妈聊天，跟爸爸比较生疏，跟妹妹关系还可以，,0
51076337,家庭：生气、无语、感动、烦、休闲。,1
51058102,家庭：和睦相处、和谐、相伴、平平安安、一帆风顺,0
51078140,家庭：是遇到困难时的避风港。,0
51060982,家庭：爸爸，妈妈，表哥，表姐，侄子，亲戚，小狗，小猫，和谐。,0
51061062,家庭：温暖，睡觉，廷，延，宫庭，修仙,0
51058683,家庭：我最后的一道防线,1
51076319,家庭：幸福、十分的美好。,1
51072839,家庭：亲人、家事，和谐,0
51076343,家庭：和蔼、团结、有爱，我很喜欢。,1
51077232,家庭：和谐、融洽、,0
51062488,家庭：父母,0
51063250,家庭：幸福.,0
51077211,家庭：和爸爸，妈妈、妹妹、外公、外婆、自己、火锅,1
51078096,家庭：和谐，相亲相爱，互帮互助，温暖,0
51058079,家庭：幸福，美好，开心，满足有希望的，归属.安全感,0
51078129,家庭：温暖，爱心，文明，父母,1
51075321,家庭：爸妈，爷奶，和谐，欢乐，相亲相爱，互相帮助，开导，批评,0
51075384,家庭：和谐，有爱，负责，帮助，休息，和平，富有，支持，关心，幸福美满。,1
51062178,家庭：美好、圆满、温馨、争吵、幸福。,0
51078149,家庭：幸福，避风港，温暖，氛围轻松，相互理解,0
51077181,家庭：学习，休息放松,1
51074527,家庭：和谐有爱，条件好，要什么尽量有什么，吃喝不愁，快乐。分裂。,1
51061015,家庭：家人，责任，温暖，教育，生活，幸福,0
51073242,家庭：温馨，快乐，温暖，避风处,0
51060046,家庭：爸爸妈妈，爷爷奶奶,0
51074556,家庭：单亲，离异，和谐，矛盾，爱，关心，支持,0
51060988,家庭：特别好，美满幸福，和美，有爱,0
51073228,家庭：唠叨、关爱温暖，满足。,1
51058848,家庭：美满包容，倾听，公平,0
51058842,家庭：没有支持我去做我真正想做的事情，对我好，关心我，管控着我,0
51063153,家庭：温暖,1
51062533,家庭：家人、吃饭。,0
51072862,家庭：吵闹，和谐，,1
51073254,父亲，母亲，哥哥，姐姐，侄女。family,0
51058806,家庭：父母、亲情，温暖，团圆，床，饭菜，圆桌,0
51061059,家庭：父母，愉悦，无趣,0
51073266,"1.“和谐”,2.“不吵架”,3.“快乐”,4.不妙。5.家庭：乌烟瘴气",1
51077178,家庭：和谐友爱，争吵协商，陪伴，关心,0
51058780,家庭：爸爸妈妈，爷爷奶奶，外公外婆，房子，车，钱，家具,0
51063244,家庭：父母，吵架，谈心，经济，生活。,1
51059983,家庭：正常、爸妈、爷奶、吃饭,1
